관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적,공공편익시설정보,숙박시설정보,운동및오락시설정보,휴양및문화시설정보,접객시설정보,지원시설정보,지정일자,수용인원수,주차가능수,관광지소개,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명,
산청중산관광지,관광지,경상남도 산청군 시천면 지리산대로 525,경상남도 산청군 시천면 중산리 519,35.2932970336,127.7549296481,297000,6개소,8동,1개소,2개소 2동,1동,,1990-11-09,10000,165,수려한 자연경관과 지리산 천왕봉을 조망할 수 있는 산악형 관광지,055-970-7222,산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군,
산청금서관광지,관광지,경상남도 산청군 금서면 친환경로 1715,경상남도 산청군 금서면 지막리 산12,35.394237,127.847052,194800,1개소,9동,1개소 2동,2동,1동,,1991-12-30,1200,100,수려한 자연경관을 조망할 수 있는 가족단위 형태의 관광지,055-970-7222,산청군 관광진흥과,2019-03-18,5450000,경상남도 산청군,
한려수도조망케이블카,관광지,경상남도 통영시 발개로 205,경상남도 통영시 도남동 349-1,34.82665041,128.4251243,34106,"화장실,카페,음식점,휴게공간",,,,,,2008-04-18,10000,206,"통영 미륵산에 설치된 한려수도 조망 케이블카는 한국에서 유일한 2선(bi-cable) 자동순환식 곤돌라 방식으로 스위스의 최신기술에 의해 설치되었으며, 그 길이도 1975m로 국내 일반관광객용 케이블카 중에서는 가장 길다. 특히, 그렇게 긴 길이에도 불구하고 친환경적인 설계에 의해 중간지주는 1개만 설치하여, 환경보호는 물론 탑승객에게 아주 편안한 승차감을 제공한다. 또한, 8인승 곤돌라 48대가 연속적으로 탑승객을 운송함으로써 지체 없이 탑승이 가능하며, 가까운 사람끼리 오붓하게 아름다운 한려수도의 경치를 감상할 수 있다.",055-649-3804,경상남도 통영시 통영관광개발공사,2019-09-04,5330000,경상남도 통영시,
한산도 제승당,관광지,,경상남도 통영시 한산면 두억리 875,34.7940418,128.4719355,524625,"화장실,휴게소",,,,,,1976-01-01,1600,0,"선조26년(1593년) 이순신장군이 삼도수군통제사를 제수받고 이 곳에 진영을 설치했고, 1976년 지금의 제승당과 충무사, 한산정, 수루 등을 새로 짓고 경내를 정화하여 오늘에 이름.",055-254-4483,경상남도청,2019-09-04,5330000,경상남도 통영시,
통영루지,관광지,경상남도 통영시 발개로 178,경상남도 통영시 도남동 319-3,34.82440908,128.4241617,164000,화장실,,,,,,2017-02-09,2500,350,스카이라인 루지는 탑승자들이 1.5km의 트랙 위를 자유롭게 조정하며 내려올 수 있도록 특별제작된 카트로 연령에 관계없이 누구나 쉽게 배우고 즐길 수 있는 아웃도어 기구.,055-650-0621,경상남도 통영시청,2019-09-04,5330000,경상남도 통영시,
박경리기념관,관광지,경상남도 통영시 산양읍 산양중앙로 173,경상남도 통영시 산양읍 신전리 1429-9,34.802301,128.403579223,4465,화장실,,,,"세미나실,회의실",,2010-05-05,400,23,통영이 낳은 대 소설가 박경리 선생님의 문학적 업적을 기리고 독창적이고 차별화된 문화콘텐츠를 육성하기 위해 기념관 건립함.,055-650-2541,경상남도 통영시청,2019-09-04,5330000,경상남도 통영시,
해저터널,관광지,,경상남도 통영시 당동 1-3,34.83609021,128.4117029,2415,관광안내소,,,,,,2005-09-14,200,0,동양 최초의 바다 밑 터널,055-650-0514,경상남도 통영시청,2019-09-04,5330000,경상남도 통영시,
장사도해상공원,관광지,경상남도 통영시 한산면 장사도길 55,경상남도 통영시 한산면 매죽리 산4-1,34.71373747,128.5588706,390131,"화장실,카페,음식점,휴게공간",,,공원,,,2012-01-01,2500,0,바다위의 공원으로 배를 타고 입장.,055-650-0514,경상남도 통영시청,2019-09-04,5330000,경상남도 통영시,
통영시립박물관,관광지,경상남도 통영시 중앙로 65,경상남도 통영시 도천동 28,34.84075153,128.4167887,4989,"화장실,카페,음식점,휴게공간",,,전시실,"세미나실,영화관람실",,2013-08-23,500,32,"통영시립박물관은 통여의 소중한 문화자산을 잘 보존, 전시하여 후대에까지 전하려고 합니다.",055-650-4515,경상남도 통영시청,2019-09-04,5330000,경상남도 통영시,
삼도수군통제영,관광지,경상남도 통영시 세병로 27,경상남도 통영시 문화동 62,34.8472420582,128.423285318,46683,화장실,,,,,,1998-02-20,800,140,"이충무공의 숨결이 살아있는 통제영은 삼도수군통제영의 약칭으로 삼도수군통제사가 경상,전라,충청 3도의 수군을 지휘하던 본영을 말한다. 최초의 통제영은 임진왜란 당시 초대 통제사로 제수된 이순신장군의 한산 진영이였다.",055-645-3805,경상남도 통영시 통영관광개발공사,2019-09-04,5330000,경상남도 통영시,
문경새재 도립공원,관광지,경상북도 문경시 문경읍 새재로 932,,36.7616020654,128.076990477,1,"관리사무소+화장실(31동 - 수세식 12동, 재래식 19동)+주차장(4개소)",,,,,,1981-06-04,10000,2320,"문경새재는 새도 날아서 넘기 힘든 고개라는 뜻으로, 조령(鳥嶺)이라고도 한다. 풀이 우거진 고개[草岾] 또는 하늘재와 이우리재[伊火峴] 사이에 있는 고개라는 뜻에서 ''''''''새재''''''''로 했다는 설과 새로[新] 생긴 고개라는 뜻에서 ''''''''새재''''''''로 지었다는 설도 전해진다.1966년 문경관문이 사적 147호로 지정된 뒤, 1974년에는 주흘산(1,106m)과 조령관문 일원이 경상북도지방기념물 18호로 지정되었다. 1979년 경상북도 제1호 국민관광지, 1982년 문화재보호구역으로 각각 지정되었다. 1997년 문경새재박물관을 개관한 데 이어, 2000년과 2002년에 각각 KBS 촬영장과 문경새재 야외공연장을 개장하였다.",054-550-8351,문경새재관리사무소,2019-05-08,5120000,경상북도 문경시,
문경 에코랄라(석탄박물관 포함),관광지,경상북도 문경시 가은읍 왕능길 112,,36.6529607105,128.061715439,1,관리사무소+화장실(동)+주차장(개소),,,,,,2018-10-02,4911,375,백두대간 생태자원이라는 핵심 콘텐츠와 친환경 녹색문화의 중심 문경에서 영상문화 콘텐츠를 결합한 생태 녹색 에너지환경 테마의 휴양문화공간으로 조성되어 모든 연령층이 함께 즐길 수 있는 문화 콘텐츠 테마파크,054-550-6398,문경시청 관광진흥과,2019-05-08,5120000,경상북도 문경시,
문경 철로자전거(진남역),관광지,,경상북도 문경시 마성면 신현리 126-1,36.6546769,128.1263292,1,관리사무소+화장실(동)+주차장(개소),,,,,,2005-03-28,160,58,"전국 최초의 철로자전거, 영화의 촬영지로 쓰여도 좋을 만큼 예쁜 진남역을 출발해 진남교반의 절경을 감상하며 불정역까지 갔다가 돌아오는 코스",054-553-8300,문경관광진흥공단,2019-05-08,5120000,경상북도 문경시,
문경 철로자전거(구랑리역),관광지,경상북도 문경시 마성면 구랑로 20,,36.6610250071,128.099307518,1,관리사무소+화장실(동)+주차장(개소),,,,,,2013-09-10,180,64,진남역을 출발해 야생화를 감상하며 달리다 어두운 터널을 통과하는 독특한 체험을 할 수 있는 구랑리역 코스,054-553-8300,문경관광진흥공단,2019-05-08,5120000,경상북도 문경시,
문경 철로자전거(가은역),관광지,경상북도 문경시 가은읍 대야로 2445,,36.6493182668,128.06073055,1,관리사무소+화장실(동)+주차장(개소),,,,,,2014-02-26,132,30,석탄박물관에서 가까운 가은역에서 출발해 구랑리역까지 갔다가 돌아오는 코스,054-553-8300,문경관광진흥공단,2019-05-08,5120000,경상북도 문경시,
문경 오미자테마터널,관광지,,경상북도 문경시 마성면 신현리 103-1,36.6595721,128.1264862,1,관리사무소+화장실(동)+주차장(개소),,,,,,2017-06-21,3000,300,"경북 8경 중 제1경으로 꼽히는 진남교반 고모산성 아래에 있는 오미자테마터널, 과거에 석탄을 실어나르던 문경선 내 석현터널을 개발함",054-554-5212,㈜오미원,2019-05-08,5120000,경상북도 문경시,
"고모산성, 토끼비리",관광지,,경상북도 문경시 마성면 신현리 산30-1,36.661492,128.1269726,1,관리사무소+화장실(동)+주차장(개소),,,,,,2007-12-17,1000,80,삼국시대의 성곽. 문경시 마성면 신현리 고모산(姑母山)에 있는 포곡식 산성,054-550-6408,문경시청 문화예술과,2019-05-08,5120000,경상북도 문경시,
문경짚라인,관광지,경상북도 문경시 불정길 174,,36.622856442,128.136782407,1,관리사무소+화장실(동)+주차장(개소),,,,,,2009-02-17,600,60,"불정 자연휴양림 내에 위치한 짚라인, 난이도 및 코스길이가 다른 9개의 코스로 운영",054-553-1788,짚라인문경,2019-05-08,5120000,경상북도 문경시,
문경 종합온천,관광지,경상북도 문경시 문경읍 온천2길 24,,36.730249722,128.109396987,1,관리사무소+화장실(동)+주차장(개소),,,,,,2001-03-24,2500,1000,중탄산 온천수 및 알칼리성 온천수 등 신진대사를 촉진하는 2가지 온천수가 있음,054-571-2002,문경종합온천,2019-05-08,5120000,경상북도 문경시,
문경 활공랜드,관광지,,경상북도 문경시 문경읍 고요리 436-2,36.7362239,128.1517095,1,관리사무소+화장실(동)+주차장(개소),,,,,,2011-05-01,35,30,문경읍(문경온천)에서 동쪽방향으로 4km쯤 떨어진 고요리 단산에 위치하며 이륙장 2개소와 착륙장 3개소를 갖추고 있음,054-571-4675,㈜문경활공랜드,2019-05-08,5120000,경상북도 문경시,
불정자연휴양림,관광지,경상북도 문경시 불정길 180,,36.621964179,128.135857118,1,관리사무소+화장실(동)+주차장(개소),,,,,,1997-12-10,188,50,"불정동 마을 안쪽에 위치한 나트막한 봉우리인 수정봉 (해발 487m, 약수산)과 조봉 사이에 자리잡고 있으며 연중 인기리에 운영 중임",054-552-9443,문경관광진흥공단,2019-05-08,5120000,경상북도 문경시,
소래포구,관광지,인천광역시 남동구 포구로 2-9(논현동),,37.3988308,126.74037946,0,화장실,,,,,,2000-01-01,0,0,실제 어선이 드나드는 수도권 유일의 재래포구,032-453-2140,남동구청,2019-12-24,3530000,인천광역시 남동구,
소래습지생태공원,관광지,인천광역시 남동구 소래로 154번길 77(논현동),,37.407365719,126.74633658,1478000,화장실,,,,,,2005-01-01,0,100,갯벌과 옛 염전지역을 다양한 생물군락지와 철새도래지로 복원시킨 생태공원,032-453-2140,남동구청,2019-12-24,3530000,인천광역시 남동구,
소래철교,관광지,인천광역시 남동구 포구로 2-9(논현동),,37.3988308,126.74037946,0,-,,,,,,2000-01-01,0,0,수인선 협궤열차가 다니던 철로교량으로 길이 126미터의 소래철교는 1994년 열차운행이 중단된 후 통행로로 이용,032-453-2140,남동구청,2019-12-24,3530000,인천광역시 남동구,
장도포대지,관광지,,인천광역시 남동구 논현동 111-13,37.397901856,126.73826873,0,-,,,,,,2000-01-01,0,0,인천광역시 문화재자료 제19호로 조선시대인 1877년 일본이 서해안 개항지를 물색하자 고종이 어영대장 신정희로 하여금 설치하였음,032-453-2140,남동구청,2019-12-24,3530000,인천광역시 남동구,
소래역사관,관광지,인천광역시 남동구 아암대로 1605(논현동),,37.39816347,126.73759924,0,화장실,,,,,,2012-06-29,0,0,소래의 역사와 문화 그리고 아름다운 옛모습을 보존하고자 2012년 6월에 개관한 남동구 최초의 공립박물관,032-453-2140,남동구청,2019-12-24,3530000,인천광역시 남동구,
간현관광지,관광지,강원도 원주시 지정면 소금산길 26,강원도 원주시 지정면 간현리 1056-5,37.3648932739,127.8325440009,364644,관리사무소+주차장+화장실+샤워장,민박+모텔,풋살장+족구장,야영장+공연장+수련원,,,1984-05-02,50000,268,섬강과 삼산천 강물이 합수되는 지점에 위치하고 있어 빼어난 자연경관과 소금산 등반 등을 할 수 있음,033-737-4765,강원도 원주시청,2019-05-28,4190000,강원도 원주시,
예술의전당,관광지,서울특별시 서초구 남부순환로 2406,서울특별시 서초구 서초동 700,37.4802407369,127.0142138825,120734,오페라글라스+물품보관소+키즈라운지+수유실+주차요금+사전정산기+은행ATM,,,"오페라극장, CJ 토월극장, 자유소극장, 콘서트홀, IBK챔버홀, 리사이틀홀, 한가람미술관, 서예박물관 등",,,1988-02-15,7000,1212,"수준높은 문화예술 콘텐츠와 편리한 시설, 감동적인 서비스가 조화를 이루는 우리나라 대표 복합문화공간이다. 예술가들의 열정이 고객 감동으로 이어지는 예술의 전당은 연간 300만명의 관람객이 찾는 문화놀이터이자 도심 속 문화 휴식공간이다.",02-580-1300,예술의전당,2019-08-07,3210000,서울특별시 서초구,
국립국악원,관광지,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.4777183579,127.0098177861,36622,화장실+주차장+카페,,,"국악박물관, 예악당, 우면당, 연희풍류극장, 국악연수관, 야외체험관",,,1951-04-10,1160,227,"전통음악 및 무용의 계승과 발전을 위해 설립된 국립 음악기관으로 각종 국악 공연 및 연구, 진흥사업 등 다양한 활동을 펼치고 있다. 산하에 정악단, 무용단, 민속악단, 창작악단 등 네개의 전속 예술단과 예악당, 우면당, 풍류사랑방, 연희마당 등의 공연장, 국악박물관, 국악연수관 등의 시설을 갖추고 있다.",02-580-3300,국립국악원,2019-08-07,3210000,서울특별시 서초구,
헌인릉,관광지,서울특별시 서초구 헌인릉길 36-10,서울특별시 서초구 내곡동 산 13-1,37.4651454,127.0826446,247,화장실+주차장,,,,,,1970-05-26,500,20,"사적 제 194호인 이곳은 동쪽의 헌릉과 서쪽의 인릉으로 구성되어 있다. 헌릉은 조선 제3대 태종과 원경왕후 민씨의 쌍봉릉이며, 인릉은 조선 제23대 순조와 순원왕후 김씨의 동원합동 형태이다.",02-440-0347,문화재청,2019-08-07,3210000,서울특별시 서초구,
